fecha_vigencia,precio,provincia,localidad,direccion
2024-06-01,1079.0,MISIONES,POSADAS,Nuestra Señora del Carmen 949
2024-06-01,1079.0,MISIONES,POSADAS,Nuestra Señora del Carmen 949
2024-07-01,1111.0,MISIONES,POSADAS,Nuestra Señora del Carmen 949
2024-07-01,1111.0,MISIONES,POSADAS,Nuestra Señora del Carmen 949
2024-03-02,952.0,MISIONES,POSADAS,Nuestra Señora del Carmen 949
2024-03-02,952.0,MISIONES,POSADAS,Nuestra Señora del Carmen 949
2024-01-03,831.0,MISIONES,POSADAS,Nuestra Señora del Carmen 949
2024-01-03,831.0,MISIONES,POSADAS,Nuestra Señora del Carmen 949
2023-12-08,479.0,MISIONES,POSADAS,Nuestra Señora del Carmen 949
2023-12-08,479.0,MISIONES,POSADAS,Nuestra Señora del Carmen 949
2023-12-13,659.0,MISIONES,POSADAS,Nuestra Señora del Carmen 949
2023-12-13,659.0,MISIONES,POSADAS,Nuestra Señora del Carmen 949
2024-02-01,885.0,MISIONES,L.N. ALEM,RUTA NAC. 14 Y PROGRESIVA 851
2024-02-01,885.0,MISIONES,L.N. ALEM,RUTA NAC. 14 Y PROGRESIVA 851
2024-04-01,997.0,MISIONES,L.N. ALEM,RUTA NAC. 14 Y PROGRESIVA 851
2024-04-01,997.0,MISIONES,L.N. ALEM,RUTA NAC. 14 Y PROGRESIVA 851
2024-05-01,1037.0,MISIONES,L.N. ALEM,RUTA NAC. 14 Y PROGRESIVA 851
2024-05-01,1037.0,MISIONES,L.N. ALEM,RUTA NAC. 14 Y PROGRESIVA 851
2024-06-01,1079.0,MISIONES,L.N. ALEM,RUTA NAC. 14 Y PROGRESIVA 851
2024-06-01,1079.0,MISIONES,L.N. ALEM,RUTA NAC. 14 Y PROGRESIVA 851
2024-07-01,1111.0,MISIONES,L.N. ALEM,RUTA NAC. 14 Y PROGRESIVA 851
2024-07-01,1111.0,MISIONES,L.N. ALEM,RUTA NAC. 14 Y PROGRESIVA 851
2024-03-02,952.0,MISIONES,L.N. ALEM,RUTA NAC. 14 Y PROGRESIVA 851
2024-03-02,952.0,MISIONES,L.N. ALEM,RUTA NAC. 14 Y PROGRESIVA 851
2024-01-03,831.0,MISIONES,L.N. ALEM,RUTA NAC. 14 Y PROGRESIVA 851
2024-01-03,831.0,MISIONES,L.N. ALEM,RUTA NAC. 14 Y PROGRESIVA 851
2023-12-08,485.0,MISIONES,L.N. ALEM,RUTA NAC. 14 Y PROGRESIVA 851
2023-12-08,485.0,MISIONES,L.N. ALEM,RUTA NAC. 14 Y PROGRESIVA 851
2023-12-13,659.0,MISIONES,L.N. ALEM,RUTA NAC. 14 Y PROGRESIVA 851
2023-12-13,659.0,MISIONES,L.N. ALEM,RUTA NAC. 14 Y PROGRESIVA 851
2024-02-01,825.0,BUENOS AIRES,ADROGUE,ESPORA 1491
2024-02-01,825.0,BUENOS AIRES,ADROGUE,ESPORA 1491
2024-04-01,929.0,BUENOS AIRES,ADROGUE,ESPORA 1491
2024-04-01,929.0,BUENOS AIRES,ADROGUE,ESPORA 1491
2024-05-01,980.0,BUENOS AIRES,ADROGUE,ESPORA 1491
2024-05-01,980.0,BUENOS AIRES,ADROGUE,ESPORA 1491
2024-06-01,1021.0,BUENOS AIRES,ADROGUE,ESPORA 1491
2024-06-01,1021.0,BUENOS AIRES,ADROGUE,ESPORA 1491
2024-07-01,1053.0,BUENOS AIRES,ADROGUE,ESPORA 1491
2024-07-01,1053.0,BUENOS AIRES,ADROGUE,ESPORA 1491
2024-03-02,887.0,BUENOS AIRES,ADROGUE,ESPORA 1491
2024-03-02,887.0,BUENOS AIRES,ADROGUE,ESPORA 1491
2024-01-03,775.0,BUENOS AIRES,ADROGUE,ESPORA 1491
2024-01-03,775.0,BUENOS AIRES,ADROGUE,ESPORA 1491
2024-05-03,981.0,BUENOS AIRES,ADROGUE,ESPORA 1491
2024-05-03,981.0,BUENOS AIRES,ADROGUE,ESPORA 1491
2024-04-04,942.0,BUENOS AIRES,ADROGUE,ESPORA 1491
2024-04-04,942.0,BUENOS AIRES,ADROGUE,ESPORA 1491
2024-06-04,1022.0,BUENOS AIRES,ADROGUE,ESPORA 1491
2024-06-04,1022.0,BUENOS AIRES,ADROGUE,ESPORA 1491
2023-12-08,449.0,BUENOS AIRES,ADROGUE,ESPORA 1491
2023-12-08,449.0,BUENOS AIRES,ADROGUE,ESPORA 1491
2023-12-13,616.0,BUENOS AIRES,ADROGUE,ESPORA 1491
2023-12-13,616.0,BUENOS AIRES,ADROGUE,ESPORA 1491
2024-02-01,825.0,BUENOS AIRES,ADROGUE,ESPORA 1498
2024-02-01,825.0,BUENOS AIRES,ADROGUE,ESPORA 1498
2024-04-01,929.0,BUENOS AIRES,ADROGUE,ESPORA 1498
2024-04-01,929.0,BUENOS AIRES,ADROGUE,ESPORA 1498
2024-05-01,980.0,BUENOS AIRES,ADROGUE,ESPORA 1498
2024-05-01,980.0,BUENOS AIRES,ADROGUE,ESPORA 1498
2024-06-01,1021.0,BUENOS AIRES,ADROGUE,ESPORA 1498
2024-06-01,1021.0,BUENOS AIRES,ADROGUE,ESPORA 1498
2024-07-01,1053.0,BUENOS AIRES,ADROGUE,ESPORA 1498
2024-07-01,1053.0,BUENOS AIRES,ADROGUE,ESPORA 1498
2024-03-02,887.0,BUENOS AIRES,ADROGUE,ESPORA 1498
2024-03-02,887.0,BUENOS AIRES,ADROGUE,ESPORA 1498
2024-01-03,775.0,BUENOS AIRES,ADROGUE,ESPORA 1498
2024-01-03,775.0,BUENOS AIRES,ADROGUE,ESPORA 1498
2024-05-03,981.0,BUENOS AIRES,ADROGUE,ESPORA 1498
2024-05-03,981.0,BUENOS AIRES,ADROGUE,ESPORA 1498
2024-04-04,942.0,BUENOS AIRES,ADROGUE,ESPORA 1498
2024-04-04,942.0,BUENOS AIRES,ADROGUE,ESPORA 1498
2024-06-04,1022.0,BUENOS AIRES,ADROGUE,ESPORA 1498
2024-06-04,1022.0,BUENOS AIRES,ADROGUE,ESPORA 1498
2023-12-08,449.0,BUENOS AIRES,ADROGUE,ESPORA 1498
2023-12-08,449.0,BUENOS AIRES,ADROGUE,ESPORA 1498
2023-12-13,616.0,BUENOS AIRES,ADROGUE,ESPORA 1498
2023-12-13,616.0,BUENOS AIRES,ADROGUE,ESPORA 1498
2024-02-01,871.0,BUENOS AIRES,SALADILLO,CABRAL Y SARMIENTO
2024-02-01,871.0,BUENOS AIRES,SALADILLO,CABRAL Y SARMIENTO
2024-04-01,981.0,BUENOS AIRES,SALADILLO,CABRAL Y SARMIENTO
2024-04-01,981.0,BUENOS AIRES,SALADILLO,CABRAL Y SARMIENTO
2024-05-01,1020.0,BUENOS AIRES,SALADILLO,CABRAL Y SARMIENTO
2024-05-01,1020.0,BUENOS AIRES,SALADILLO,CABRAL Y SARMIENTO
2024-06-01,1061.0,BUENOS AIRES,SALADILLO,CABRAL Y SARMIENTO
2024-06-01,1061.0,BUENOS AIRES,SALADILLO,CABRAL Y SARMIENTO
2024-07-01,1093.0,BUENOS AIRES,SALADILLO,CABRAL Y SARMIENTO
2024-07-01,1093.0,BUENOS AIRES,SALADILLO,CABRAL Y SARMIENTO
2024-03-02,937.0,BUENOS AIRES,SALADILLO,CABRAL Y SARMIENTO
2024-03-02,937.0,BUENOS AIRES,SALADILLO,CABRAL Y SARMIENTO
2024-01-03,818.0,BUENOS AIRES,SALADILLO,CABRAL Y SARMIENTO
2024-01-03,818.0,BUENOS AIRES,SALADILLO,CABRAL Y SARMIENTO
2023-12-08,475.0,BUENOS AIRES,SALADILLO,CABRAL Y SARMIENTO
2023-12-08,475.0,BUENOS AIRES,SALADILLO,CABRAL Y SARMIENTO
2023-12-13,649.0,BUENOS AIRES,SALADILLO,CABRAL Y SARMIENTO
2023-12-13,649.0,BUENOS AIRES,SALADILLO,CABRAL Y SARMIENTO
2024-02-01,871.0,BUENOS AIRES,SALADILLO,RUTA 51 Y 63
2024-02-01,871.0,BUENOS AIRES,SALADILLO,RUTA 51 Y 63
2024-04-01,981.0,BUENOS AIRES,SALADILLO,RUTA 51 Y 63
2024-04-01,981.0,BUENOS AIRES,SALADILLO,RUTA 51 Y 63
2024-05-01,1020.0,BUENOS AIRES,SALADILLO,RUTA 51 Y 63
2024-05-01,1020.0,BUENOS AIRES,SALADILLO,RUTA 51 Y 63
2024-06-01,1061.0,BUENOS AIRES,SALADILLO,RUTA 51 Y 63
2024-06-01,1061.0,BUENOS AIRES,SALADILLO,RUTA 51 Y 63
2024-07-01,1093.0,BUENOS AIRES,SALADILLO,RUTA 51 Y 63
2024-07-01,1093.0,BUENOS AIRES,SALADILLO,RUTA 51 Y 63
2024-03-02,937.0,BUENOS AIRES,SALADILLO,RUTA 51 Y 63
2024-03-02,937.0,BUENOS AIRES,SALADILLO,RUTA 51 Y 63
2024-01-03,818.0,BUENOS AIRES,SALADILLO,RUTA 51 Y 63
2024-01-03,818.0,BUENOS AIRES,SALADILLO,RUTA 51 Y 63
2023-12-08,475.0,BUENOS AIRES,SALADILLO,RUTA 51 Y 63
2023-12-08,475.0,BUENOS AIRES,SALADILLO,RUTA 51 Y 63
2023-12-13,649.0,BUENOS AIRES,SALADILLO,RUTA 51 Y 63
2023-12-13,649.0,BUENOS AIRES,SALADILLO,RUTA 51 Y 63
2024-02-01,871.0,BUENOS AIRES,NORBERTO DE LA RIESTRA,SGTO. CABRAL 605
2024-02-01,871.0,BUENOS AIRES,NORBERTO DE LA RIESTRA,SGTO. CABRAL 605
2024-04-01,981.0,BUENOS AIRES,NORBERTO DE LA RIESTRA,SGTO. CABRAL 605
2024-04-01,981.0,BUENOS AIRES,NORBERTO DE LA RIESTRA,SGTO. CABRAL 605
2024-05-01,1020.0,BUENOS AIRES,NORBERTO DE LA RIESTRA,SGTO. CABRAL 605
2024-05-01,1020.0,BUENOS AIRES,NORBERTO DE LA RIESTRA,SGTO. CABRAL 605
2024-06-01,1061.0,BUENOS AIRES,NORBERTO DE LA RIESTRA,SGTO. CABRAL 605
2024-06-01,1061.0,BUENOS AIRES,NORBERTO DE LA RIESTRA,SGTO. CABRAL 605
2024-07-01,1093.0,BUENOS AIRES,NORBERTO DE LA RIESTRA,SGTO. CABRAL 605
2024-07-01,1093.0,BUENOS AIRES,NORBERTO DE LA RIESTRA,SGTO. CABRAL 605
2024-03-02,937.0,BUENOS AIRES,NORBERTO DE LA RIESTRA,SGTO. CABRAL 605
2024-03-02,937.0,BUENOS AIRES,NORBERTO DE LA RIESTRA,SGTO. CABRAL 605
2024-01-03,818.0,BUENOS AIRES,NORBERTO DE LA RIESTRA,SGTO. CABRAL 605
2024-01-03,818.0,BUENOS AIRES,NORBERTO DE LA RIESTRA,SGTO. CABRAL 605
2023-12-08,475.0,BUENOS AIRES,NORBERTO DE LA RIESTRA,SGTO. CABRAL 605
2023-12-08,475.0,BUENOS AIRES,NORBERTO DE LA RIESTRA,SGTO. CABRAL 605
2023-12-13,649.0,BUENOS AIRES,NORBERTO DE LA RIESTRA,SGTO. CABRAL 605
2023-12-13,649.0,BUENOS AIRES,NORBERTO DE LA RIESTRA,SGTO. CABRAL 605
2024-02-01,835.0,BUENOS AIRES,ITUZAINGO,BLAS PARERA 935
2024-02-01,835.0,BUENOS AIRES,ITUZAINGO,BLAS PARERA 935
2024-04-01,940.0,BUENOS AIRES,ITUZAINGO,BLAS PARERA 935
2024-04-01,940.0,BUENOS AIRES,ITUZAINGO,BLAS PARERA 935
2024-05-01,978.0,BUENOS AIRES,ITUZAINGO,BLAS PARERA 935
2024-05-01,978.0,BUENOS AIRES,ITUZAINGO,BLAS PARERA 935
2024-06-01,1019.0,BUENOS AIRES,ITUZAINGO,BLAS PARERA 935
2024-06-01,1019.0,BUENOS AIRES,ITUZAINGO,BLAS PARERA 935
2024-07-01,1051.0,BUENOS AIRES,ITUZAINGO,BLAS PARERA 935
2024-07-01,1051.0,BUENOS AIRES,ITUZAINGO,BLAS PARERA 935
2024-03-02,898.0,BUENOS AIRES,ITUZAINGO,BLAS PARERA 935
2024-03-02,898.0,BUENOS AIRES,ITUZAINGO,BLAS PARERA 935
2024-01-03,784.0,BUENOS AIRES,ITUZAINGO,BLAS PARERA 935
2024-01-03,784.0,BUENOS AIRES,ITUZAINGO,BLAS PARERA 935
2024-05-03,979.0,BUENOS AIRES,ITUZAINGO,BLAS PARERA 935
2024-05-03,979.0,BUENOS AIRES,ITUZAINGO,BLAS PARERA 935
2024-06-04,1020.0,BUENOS AIRES,ITUZAINGO,BLAS PARERA 935
2024-06-04,1020.0,BUENOS AIRES,ITUZAINGO,BLAS PARERA 935
2023-12-08,449.0,BUENOS AIRES,ITUZAINGO,BLAS PARERA 935
2023-12-08,449.0,BUENOS AIRES,ITUZAINGO,BLAS PARERA 935
2023-12-13,615.0,BUENOS AIRES,ITUZAINGO,BLAS PARERA 935
2023-12-13,615.0,BUENOS AIRES,ITUZAINGO,BLAS PARERA 935
2024-02-01,871.0,BUENOS AIRES,HINOJO,CALLE 5 S/N
2024-02-01,871.0,BUENOS AIRES,HINOJO,CALLE 5 S/N
2024-04-01,981.0,BUENOS AIRES,HINOJO,CALLE 5 S/N
2024-04-01,981.0,BUENOS AIRES,HINOJO,CALLE 5 S/N
2024-05-01,1020.0,BUENOS AIRES,HINOJO,CALLE 5 S/N
2024-05-01,1020.0,BUENOS AIRES,HINOJO,CALLE 5 S/N
2024-06-01,1061.0,BUENOS AIRES,HINOJO,CALLE 5 S/N
2024-06-01,1061.0,BUENOS AIRES,HINOJO,CALLE 5 S/N
2024-07-01,1093.0,BUENOS AIRES,HINOJO,CALLE 5 S/N
2024-07-01,1093.0,BUENOS AIRES,HINOJO,CALLE 5 S/N
2024-03-02,937.0,BUENOS AIRES,HINOJO,CALLE 5 S/N
2024-03-02,937.0,BUENOS AIRES,HINOJO,CALLE 5 S/N
2024-01-03,818.0,BUENOS AIRES,HINOJO,CALLE 5 S/N
2024-01-03,818.0,BUENOS AIRES,HINOJO,CALLE 5 S/N
2023-12-08,475.0,BUENOS AIRES,HINOJO,CALLE 5 S/N
2023-12-08,475.0,BUENOS AIRES,HINOJO,CALLE 5 S/N
2023-12-13,649.0,BUENOS AIRES,HINOJO,CALLE 5 S/N
2023-12-13,649.0,BUENOS AIRES,HINOJO,CALLE 5 S/N
2024-02-01,871.0,BUENOS AIRES,AMERICA,Moreno 147
2024-02-01,871.0,BUENOS AIRES,AMERICA,Moreno 147
2024-04-01,981.0,BUENOS AIRES,AMERICA,Moreno 147
2024-04-01,981.0,BUENOS AIRES,AMERICA,Moreno 147
2024-05-01,1020.0,BUENOS AIRES,AMERICA,Moreno 147
2024-05-01,1020.0,BUENOS AIRES,AMERICA,Moreno 147
2024-06-01,1061.0,BUENOS AIRES,AMERICA,Moreno 147
2024-06-01,1061.0,BUENOS AIRES,AMERICA,Moreno 147
2024-07-01,1093.0,BUENOS AIRES,AMERICA,Moreno 147
2024-07-01,1093.0,BUENOS AIRES,AMERICA,Moreno 147
2024-03-02,937.0,BUENOS AIRES,AMERICA,Moreno 147
2024-03-02,937.0,BUENOS AIRES,AMERICA,Moreno 147
2024-01-03,818.0,BUENOS AIRES,AMERICA,Moreno 147
2024-01-03,818.0,BUENOS AIRES,AMERICA,Moreno 147
2023-12-08,475.0,BUENOS AIRES,AMERICA,Moreno 147
2023-12-08,475.0,BUENOS AIRES,AMERICA,Moreno 147
2023-12-13,649.0,BUENOS AIRES,AMERICA,Moreno 147
2023-12-13,649.0,BUENOS AIRES,AMERICA,Moreno 147
2024-02-01,825.0,BUENOS AIRES,VERONICA,CALLE 29 Y DIAGONAL 61
2024-02-01,825.0,BUENOS AIRES,VERONICA,CALLE 29 Y DIAGONAL 61
2024-04-01,929.0,BUENOS AIRES,VERONICA,CALLE 29 Y DIAGONAL 61
2024-04-01,929.0,BUENOS AIRES,VERONICA,CALLE 29 Y DIAGONAL 61
2024-05-01,966.0,BUENOS AIRES,VERONICA,CALLE 29 Y DIAGONAL 61
2024-05-01,966.0,BUENOS AIRES,VERONICA,CALLE 29 Y DIAGONAL 61
2024-06-01,999.0,BUENOS AIRES,VERONICA,CALLE 29 Y DIAGONAL 61
2024-06-01,999.0,BUENOS AIRES,VERONICA,CALLE 29 Y DIAGONAL 61
2024-07-01,1029.0,BUENOS AIRES,VERONICA,CALLE 29 Y DIAGONAL 61
2024-07-01,1029.0,BUENOS AIRES,VERONICA,CALLE 29 Y DIAGONAL 61
2024-03-02,887.0,BUENOS AIRES,VERONICA,CALLE 29 Y DIAGONAL 61
2024-03-02,887.0,BUENOS AIRES,VERONICA,CALLE 29 Y DIAGONAL 61
2024-01-03,775.0,BUENOS AIRES,VERONICA,CALLE 29 Y DIAGONAL 61
2024-01-03,775.0,BUENOS AIRES,VERONICA,CALLE 29 Y DIAGONAL 61
2023-12-08,446.0,BUENOS AIRES,VERONICA,CALLE 29 Y DIAGONAL 61
2023-12-08,446.0,BUENOS AIRES,VERONICA,CALLE 29 Y DIAGONAL 61
2023-12-13,613.0,BUENOS AIRES,VERONICA,CALLE 29 Y DIAGONAL 61
2023-12-13,613.0,BUENOS AIRES,VERONICA,CALLE 29 Y DIAGONAL 61
2024-02-01,825.0,BUENOS AIRES,VIEYTES,RUTA 36 KM 121
2024-02-01,825.0,BUENOS AIRES,VIEYTES,RUTA 36 KM 121
2024-04-01,929.0,BUENOS AIRES,VIEYTES,RUTA 36 KM 121
2024-04-01,929.0,BUENOS AIRES,VIEYTES,RUTA 36 KM 121
2024-05-01,966.0,BUENOS AIRES,VIEYTES,RUTA 36 KM 121
2024-05-01,966.0,BUENOS AIRES,VIEYTES,RUTA 36 KM 121
2024-06-01,999.0,BUENOS AIRES,VIEYTES,RUTA 36 KM 121
2024-06-01,999.0,BUENOS AIRES,VIEYTES,RUTA 36 KM 121
2024-07-01,1029.0,BUENOS AIRES,VIEYTES,RUTA 36 KM 121
2024-07-01,1029.0,BUENOS AIRES,VIEYTES,RUTA 36 KM 121
2024-03-02,887.0,BUENOS AIRES,VIEYTES,RUTA 36 KM 121
2024-03-02,887.0,BUENOS AIRES,VIEYTES,RUTA 36 KM 121
2024-01-03,775.0,BUENOS AIRES,VIEYTES,RUTA 36 KM 121
2024-01-03,775.0,BUENOS AIRES,VIEYTES,RUTA 36 KM 121
2023-12-08,446.0,BUENOS AIRES,VIEYTES,RUTA 36 KM 121
2023-12-08,446.0,BUENOS AIRES,VIEYTES,RUTA 36 KM 121
2023-12-13,613.0,BUENOS AIRES,VIEYTES,RUTA 36 KM 121
2023-12-13,613.0,BUENOS AIRES,VIEYTES,RUTA 36 KM 121
2024-02-01,871.0,BUENOS AIRES,GONZALEZ MORENO,RUTA 70 Y ACCESO A GLEZ. MORENO
2024-02-01,871.0,BUENOS AIRES,GONZALEZ MORENO,RUTA 70 Y ACCESO A GLEZ. MORENO
2024-04-01,981.0,BUENOS AIRES,GONZALEZ MORENO,RUTA 70 Y ACCESO A GLEZ. MORENO
2024-04-01,981.0,BUENOS AIRES,GONZALEZ MORENO,RUTA 70 Y ACCESO A GLEZ. MORENO
2024-05-01,1020.0,BUENOS AIRES,GONZALEZ MORENO,RUTA 70 Y ACCESO A GLEZ. MORENO
2024-05-01,1020.0,BUENOS AIRES,GONZALEZ MORENO,RUTA 70 Y ACCESO A GLEZ. MORENO
2024-06-01,1061.0,BUENOS AIRES,GONZALEZ MORENO,RUTA 70 Y ACCESO A GLEZ. MORENO
2024-06-01,1061.0,BUENOS AIRES,GONZALEZ MORENO,RUTA 70 Y ACCESO A GLEZ. MORENO
2024-07-01,1093.0,BUENOS AIRES,GONZALEZ MORENO,RUTA 70 Y ACCESO A GLEZ. MORENO
2024-07-01,1093.0,BUENOS AIRES,GONZALEZ MORENO,RUTA 70 Y ACCESO A GLEZ. MORENO
2024-03-02,937.0,BUENOS AIRES,GONZALEZ MORENO,RUTA 70 Y ACCESO A GLEZ. MORENO
2024-03-02,937.0,BUENOS AIRES,GONZALEZ MORENO,RUTA 70 Y ACCESO A GLEZ. MORENO
2024-01-03,818.0,BUENOS AIRES,GONZALEZ MORENO,RUTA 70 Y ACCESO A GLEZ. MORENO
2024-01-03,818.0,BUENOS AIRES,GONZALEZ MORENO,RUTA 70 Y ACCESO A GLEZ. MORENO
2023-12-08,475.0,BUENOS AIRES,GONZALEZ MORENO,RUTA 70 Y ACCESO A GLEZ. MORENO
2023-12-08,475.0,BUENOS AIRES,GONZALEZ MORENO,RUTA 70 Y ACCESO A GLEZ. MORENO
2023-12-13,649.0,BUENOS AIRES,GONZALEZ MORENO,RUTA 70 Y ACCESO A GLEZ. MORENO
2023-12-13,649.0,BUENOS AIRES,GONZALEZ MORENO,RUTA 70 Y ACCESO A GLEZ. MORENO
2024-02-01,871.0,BUENOS AIRES,CARLOS TEJEDOR,ACC. A RUTA 226 S/N Y DR. RATTO
2024-02-01,871.0,BUENOS AIRES,CARLOS TEJEDOR,ACC. A RUTA 226 S/N Y DR. RATTO
2024-04-01,981.0,BUENOS AIRES,CARLOS TEJEDOR,ACC. A RUTA 226 S/N Y DR. RATTO
2024-04-01,981.0,BUENOS AIRES,CARLOS TEJEDOR,ACC. A RUTA 226 S/N Y DR. RATTO
2024-05-01,1020.0,BUENOS AIRES,CARLOS TEJEDOR,ACC. A RUTA 226 S/N Y DR. RATTO
2024-05-01,1020.0,BUENOS AIRES,CARLOS TEJEDOR,ACC. A RUTA 226 S/N Y DR. RATTO
2024-06-01,1061.0,BUENOS AIRES,CARLOS TEJEDOR,ACC. A RUTA 226 S/N Y DR. RATTO
2024-06-01,1061.0,BUENOS AIRES,CARLOS TEJEDOR,ACC. A RUTA 226 S/N Y DR. RATTO
2024-07-01,1093.0,BUENOS AIRES,CARLOS TEJEDOR,ACC. A RUTA 226 S/N Y DR. RATTO
2024-07-01,1093.0,BUENOS AIRES,CARLOS TEJEDOR,ACC. A RUTA 226 S/N Y DR. RATTO
2024-03-02,937.0,BUENOS AIRES,CARLOS TEJEDOR,ACC. A RUTA 226 S/N Y DR. RATTO
2024-03-02,937.0,BUENOS AIRES,CARLOS TEJEDOR,ACC. A RUTA 226 S/N Y DR. RATTO
2024-01-03,818.0,BUENOS AIRES,CARLOS TEJEDOR,ACC. A RUTA 226 S/N Y DR. RATTO
2024-01-03,818.0,BUENOS AIRES,CARLOS TEJEDOR,ACC. A RUTA 226 S/N Y DR. RATTO
2023-12-08,475.0,BUENOS AIRES,CARLOS TEJEDOR,ACC. A RUTA 226 S/N Y DR. RATTO
2023-12-08,475.0,BUENOS AIRES,CARLOS TEJEDOR,ACC. A RUTA 226 S/N Y DR. RATTO
2023-12-13,649.0,BUENOS AIRES,CARLOS TEJEDOR,ACC. A RUTA 226 S/N Y DR. RATTO
2023-12-13,649.0,BUENOS AIRES,CARLOS TEJEDOR,ACC. A RUTA 226 S/N Y DR. RATTO
2024-02-01,871.0,BUENOS AIRES,CARHUE,Moreno 10
2024-02-01,871.0,BUENOS AIRES,CARHUE,Moreno 10
2024-04-01,981.0,BUENOS AIRES,CARHUE,Moreno 10
2024-04-01,981.0,BUENOS AIRES,CARHUE,Moreno 10
2024-05-01,1020.0,BUENOS AIRES,CARHUE,Moreno 10
2024-05-01,1020.0,BUENOS AIRES,CARHUE,Moreno 10
2024-06-01,1061.0,BUENOS AIRES,CARHUE,Moreno 10
2024-06-01,1061.0,BUENOS AIRES,CARHUE,Moreno 10
2024-07-01,1093.0,BUENOS AIRES,CARHUE,Moreno 10
2024-07-01,1093.0,BUENOS AIRES,CARHUE,Moreno 10
2024-03-02,937.0,BUENOS AIRES,CARHUE,Moreno 10
2024-03-02,937.0,BUENOS AIRES,CARHUE,Moreno 10
2024-01-03,818.0,BUENOS AIRES,CARHUE,Moreno 10
2024-01-03,818.0,BUENOS AIRES,CARHUE,Moreno 10
2023-12-08,475.0,BUENOS AIRES,CARHUE,Moreno 10
2023-12-08,475.0,BUENOS AIRES,CARHUE,Moreno 10
2023-12-13,649.0,BUENOS AIRES,CARHUE,Moreno 10
2023-12-13,649.0,BUENOS AIRES,CARHUE,Moreno 10
2024-02-01,828.0,BUENOS AIRES,WILDE,CRISOLOGO LARRALDE 5310
2024-02-01,828.0,BUENOS AIRES,WILDE,CRISOLOGO LARRALDE 5310
2024-04-01,933.0,BUENOS AIRES,WILDE,CRISOLOGO LARRALDE 5310
2024-04-01,933.0,BUENOS AIRES,WILDE,CRISOLOGO LARRALDE 5310
2024-05-01,970.0,BUENOS AIRES,WILDE,CRISOLOGO LARRALDE 5310
2024-05-01,970.0,BUENOS AIRES,WILDE,CRISOLOGO LARRALDE 5310
2024-06-01,1021.0,BUENOS AIRES,WILDE,CRISOLOGO LARRALDE 5310
2024-06-01,1021.0,BUENOS AIRES,WILDE,CRISOLOGO LARRALDE 5310
2024-07-01,1053.0,BUENOS AIRES,WILDE,CRISOLOGO LARRALDE 5310
2024-07-01,1053.0,BUENOS AIRES,WILDE,CRISOLOGO LARRALDE 5310
2024-03-02,891.0,BUENOS AIRES,WILDE,CRISOLOGO LARRALDE 5310
2024-03-02,891.0,BUENOS AIRES,WILDE,CRISOLOGO LARRALDE 5310
2024-01-03,778.0,BUENOS AIRES,WILDE,CRISOLOGO LARRALDE 5310
2024-01-03,778.0,BUENOS AIRES,WILDE,CRISOLOGO LARRALDE 5310
2024-05-03,971.0,BUENOS AIRES,WILDE,CRISOLOGO LARRALDE 5310
2024-05-03,971.0,BUENOS AIRES,WILDE,CRISOLOGO LARRALDE 5310
2024-06-04,1022.0,BUENOS AIRES,WILDE,CRISOLOGO LARRALDE 5310
2024-06-04,1022.0,BUENOS AIRES,WILDE,CRISOLOGO LARRALDE 5310
2023-12-08,444.0,BUENOS AIRES,WILDE,CRISOLOGO LARRALDE 5310
2023-12-08,444.0,BUENOS AIRES,WILDE,CRISOLOGO LARRALDE 5310
2024-05-10,981.0,BUENOS AIRES,WILDE,CRISOLOGO LARRALDE 5310
2024-05-10,981.0,BUENOS AIRES,WILDE,CRISOLOGO LARRALDE 5310
2023-12-13,611.0,BUENOS AIRES,WILDE,CRISOLOGO LARRALDE 5310
2023-12-13,611.0,BUENOS AIRES,WILDE,CRISOLOGO LARRALDE 5310
2024-02-01,858.0,CORDOBA,RIO TERCERO,AVDA. GRAL. SAVIO 1202
2024-02-01,858.0,CORDOBA,RIO TERCERO,AVDA. GRAL. SAVIO 1202
2024-04-01,966.0,CORDOBA,RIO TERCERO,AVDA. GRAL. SAVIO 1202
2024-04-01,966.0,CORDOBA,RIO TERCERO,AVDA. GRAL. SAVIO 1202
2024-05-01,1005.0,CORDOBA,RIO TERCERO,AVDA. GRAL. SAVIO 1202
2024-05-01,1005.0,CORDOBA,RIO TERCERO,AVDA. GRAL. SAVIO 1202
2024-06-01,1046.0,CORDOBA,RIO TERCERO,AVDA. GRAL. SAVIO 1202
2024-06-01,1046.0,CORDOBA,RIO TERCERO,AVDA. GRAL. SAVIO 1202
2024-07-01,1077.0,CORDOBA,RIO TERCERO,AVDA. GRAL. SAVIO 1202
2024-07-01,1077.0,CORDOBA,RIO TERCERO,AVDA. GRAL. SAVIO 1202
2024-03-02,923.0,CORDOBA,RIO TERCERO,AVDA. GRAL. SAVIO 1202
2024-03-02,923.0,CORDOBA,RIO TERCERO,AVDA. GRAL. SAVIO 1202
2024-01-03,806.0,CORDOBA,RIO TERCERO,AVDA. GRAL. SAVIO 1202
2024-01-03,806.0,CORDOBA,RIO TERCERO,AVDA. GRAL. SAVIO 1202
2023-12-08,460.0,CORDOBA,RIO TERCERO,AVDA. GRAL. SAVIO 1202
2023-12-08,460.0,CORDOBA,RIO TERCERO,AVDA. GRAL. SAVIO 1202
2023-12-13,639.0,CORDOBA,RIO TERCERO,AVDA. GRAL. SAVIO 1202
